id,video_id,brand,author_name,views_count,likes_count,comments_count,shares_count,collect_count,duration_seconds,publish_time,video_desc,music_used,hashtags,video_url,crawl_source,crawl_timestamp
87,7595809177885314324,phuc_long,phuclongofficial,2913,21,2,7,0,15.0,2026-01-16 11:19:15,"TẾT NÀY CÓ GÌ MỚI TẠI PHÚC LONG? 🥤✨
Bộ sưu tập ""Chạm Vị Tết Vui"" - 100%🥭 Xoài Cát Chín Cây x3 Topping:

🥭Trà Ô Long Quế Hoa Xoài
🥭Trà Sữa Ô Long Quế Hoa Phô Mai Xoài
🥭Cà Phê Mây Thạch Maple
😍Sự kết hợp giữa Xoài Cát Chín Cây và Ô Long Quế Hoa tinh tế X3 Loại topping Xoài tươi, mang đến hương vị Tết Đậm Đà, Trọn Vị.

🎆Ghé Phúc Long để cùng “Chạm Vị Tết Vui” nhé!

#PhúcLong #ChạmVịTếtVui #XoàiCátChínCây #Tết2026",nhạc nền - PHUC LONG,"PhúcLong,ChạmVịTếtVui,XoàiCátChínCây,Tết2026",https://www.tiktok.com/@phuclongofficial/video/7595809177885314324,apify,2026-05-12 10:19:07.366809
137,7540957270134246664,highlands,highlandscoffeevietnam,2200000,1315,29,65,75,24.0,2025-08-21 15:45:38,"Hạnh phúc nhất là khi được ngắm khách iu chill Trà Sữa ngon mà Chúng Mình phục vụ 💗

🧋Hôm nay bạn chọn vị Trà Sữa nào, comment liền để Ad pha nè 👇👇👇

#HighlandsCoffee #TraSuaHighlands ",original sound - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'trasuahighlands'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7540957270134246664,apify,2026-05-12 10:19:56.590646
100,7587264393822342420,phuc_long,phuclongofficial,1636,25,2,2,0,27.0,2025-12-24 10:40:58,"Bùng hương trà mùa lễ hội 🪩🎉🎄
#PhúcLong #giángsinh #merrychristmas #mộtngụmtràngượcvềmiềnkýức",original sound - PHUC LONG,"{'name': 'phúclong'},{'name': 'giángsinh'},{'name': 'merrychristmas'},{'name': 'mộtngụmtràngượcvềmiềnkýức'}",https://www.tiktok.com/@phuclongofficial/video/7587264393822342420,apify,2026-05-12 10:19:07.366809
99,7587423226310003976,phuc_long,phuclongofficial,1795,27,0,2,1,20.0,2025-12-24 20:57:18,"🔔 Ding dong ding! Khi giai điệu của Giáng Sinh vang lên, những món bánh xinh xắn và ly trà ngọt thơm từ Phúc Long cũng đã sẵn sàng để góp thêm vị ngọt cho cuộc hẹn cuối năm. 🎶

Phúc Long xin chúc Hội Ghiền Trà một mùa Giáng Sinh ấm áp, nhiều niềm vui ✨ Và nếu có dạo phố hay hẹn hò cùng bạn bè, người thân thì đừng quên ghé Phúc Long để giữ trọn mood Giáng Sinh nhé 💚

#MộtNgụmTràNgượcVềMiềnKýỨc #DearSanta #PhúcLong #Christmas2025",nhạc nền - PHUC LONG,"{'name': 'mộtngụmtràngượcvềmiềnkýức'},{'name': 'dearsanta'},{'name': 'phúclong'},{'name': 'christmas2025'}",https://www.tiktok.com/@phuclongofficial/video/7587423226310003976,apify,2026-05-12 10:19:07.366809
98,7587608764983807250,phuc_long,phuclongofficial,3526,40,1,53,6,60.0,2025-12-25 08:57:19,"Mời bạn ghé thăm một góc Hồ Tây
📍51A Nguyễn Đình Thi, phường Tây Hồ, TP. Hà Nội
#phúclong #tâyhồ #hànội #grandopening #nguyễnđìnhthi ",Hanoi,"{'name': 'phúclong'},{'name': 'tâyhồ'},{'name': 'hànội'},{'name': 'grandopening'},{'name': 'nguyễnđìnhthi'}",https://www.tiktok.com/@phuclongofficial/video/7587608764983807250,apify,2026-05-12 10:19:07.366809
97,7589947659373382932,phuc_long,phuclongofficial,2307,38,0,4,1,21.0,2025-12-31 18:00:00,"Cùng nhìn lại những “siêu sao” của Phúc Long năm 2025😍
Cùng ngắm nhìn lại 5 bộ sưu tập tạo nên năm 2025 ngát hương và đậm vị của Phúc Long nhé🍃

#PhúcLong  #ỦVịTâmGiao #Recap2025",nhạc nền - PHUC LONG,"{'name': 'phúclong'},{'name': 'ủvịtâmgiao'},{'name': 'recap2025'}",https://www.tiktok.com/@phuclongofficial/video/7589947659373382932,apify,2026-05-12 10:19:07.366809
96,7590268335397358856,phuc_long,phuclongofficial,1571,19,1,0,1,208.0,2026-01-01 12:57:48,"Phúc Long chúc bạn Tâm Giao năm mới 2026...

 🍃Ủ khí vươn xa 
🍃Vị thế vững vàng 
🍃Tâm thế sẵn sàng 
🍃Giao thời rạng rỡ

Tiến vào 2026 với khí thế ""phi mã"" vươn xa, Phúc Long sẵn sàng cùng bạn viết tiếp hành trình Ủ Vị Tâm Giao đầy rực rỡ! 🔥",New Year 2026,,https://www.tiktok.com/@phuclongofficial/video/7590268335397358856,apify,2026-05-12 10:19:07.366809
94,7592929449344011538,phuc_long,phuclongofficial,1484,22,1,2,0,60.0,2026-01-08 17:04:14,"🧧 ĐOÁN VỊ TẾT VUI - CHÍNNN… CÂY! 🍃

Vàng ươm thế này, đoán xem trái gì đang “chửn bị” ra mắt tại Phúc Long vào mùa Tết 2026 này đây Hội Ghiền Trà ơi? 🫣

👉 Comment ngay đáp án bên dưới cho Phúc Long biết với!

#PhúcLong #ChạmVịTếtVui #tết2026 ",Tết Luôn Vui Tươi - Extended Mix,"{'name': 'phúclong'},{'name': 'chạmvịtếtvui'},{'name': 'tết2026'}",https://www.tiktok.com/@phuclongofficial/video/7592929449344011538,apify,2026-05-12 10:19:07.366809
93,7593347091376639239,phuc_long,phuclongofficial,1500000,469,6,120,66,16.0,2026-01-09 20:04:54,"🧧 XOÀI CÁT CHÍN CÂY TƯƠI VÀNG, CHUẨN BỊ CHO MỘT MÙA TẾT SUNG TÚC 🥭

🔜 Cùng chờ xem điều bất ngờ đang chờ đón Hội Ghiền Trà vào ngày 14.01.2026 sắp tới nhé ❤️

#PhúcLong #ChạmVịTếtVui #XoàiCátChínCây #Tết2026",nhạc nền - PHUC LONG,"{'name': 'phúclong'},{'name': 'chạmvịtếtvui'},{'name': 'xoàicátchíncây'},{'name': 'tết2026'}",https://www.tiktok.com/@phuclongofficial/video/7593347091376639239,apify,2026-05-12 10:19:07.366809
95,7591657504564612373,phuc_long,phuclongofficial,2484,30,1,1,1,69.0,2026-01-05 06:48:40,"CỬA HÀNG THỨ 200 - MỘT VỊ TRÀ ĐẬM, VẠN KHOẢNH KHẮC TÂM GIAO 🍃

Ghé thăm cửa hàng thứ 200 ngay hôm nay để  “Ủ Vị Tâm Giao” cùng Phúc Long nhé🍵✨
📍382 Lãnh Binh Thăng, Phường Phú Thọ, Thành Phố Hồ Chí Minh

#PhúcLong #PhúcLongLãnhBinhThăng #PhúcLongMới #GrandOpening #CửaHàng200",nhạc nền - PHUC LONG,"PhúcLong,PhúcLongLãnhBinhThăng,PhúcLongMới,GrandOpening,CửaHàng200",https://www.tiktok.com/@phuclongofficial/video/7591657504564612373,apify,2026-05-12 10:19:07.366809
109,7586163531423173906,highlands,highlandscoffeevietnam,22400,54,6,6,1,8.0,2025-12-21 11:29:03,"🥳 Sự kiện Sip & Share No.3 - Ra mắt App Thành Viên HighlandsĐI cùng Anh Trai JSOL với những tính năng vượt trội mang đến những đặc quyền dành riêng cho ĐI-LEVEL

#HighlandsCoffee #HighlandsĐI #HighlandsSipandShare #HighlandsSipandShare03",LA LA LAND (Part 1),"{'name': 'highlandscoffee'},{'name': 'highlandsđi'},{'name': 'highlandssipandshare'},{'name': 'highlandssipandshare03'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7586163531423173906,apify,2026-05-12 10:19:56.590646
105,7611419161998282002,highlands,highlandscoffeevietnam,25000,60,6,8,2,5.0,2026-02-27 12:53:54,"🌿 HIGHLANDS ""THAY ÁO"" XANH MƯỚT – BÍ MẬT GÌ ĐANG CHỜ ĐỢI? 🥳

Chúng Mình đã sẵn sàng cho trải nghiệm vị giác Đậm Vị - Thơm Hương đang âm thầm đổ bộ vào ngày 01/03/2026 chưa 😝

🔍 Highlands Coffee thử tài thám tử hãy nhìn sắc xanh này và ĐoánĐI siêu phẩm Đậm Vị - Thơm Hương  🥳 
#HighlandsCoffee #BiMat #DamviThomhuong#ComingSoon #01032026",original sound - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'bimat'},{'name': 'damvithomhuong'},{'name': 'comingsoon'},{'name': '01032026'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7611419161998282002,apify,2026-05-12 10:19:56.590646
104,7611902311601818901,highlands,highlandscoffeevietnam,33000,56,16,3,3,33.0,2026-02-28 20:08:41,"GÓI TRỌN KHOẢNH KHẮC ""SUM VẦY TẾT NÀY” CÙNG HIGHLANDS
Tết Bính Ngọ 2026 với Highlands là những khoảnh khắc sum vầy thật đáng nhớ bên người thân, gia đình và bạn bè.
❤️ Cảm ơn bạn đã chọn Highlands làm nơi ghi dấu những kỷ niệm đầu năm, cùng nhau nhâm nhi và trao gửi những lời chúc tốt đẹp nhất.
Highlands thương chúc tất cả chúng ta sẽ có một năm 2026 mã phi nước đại và mã đáo thành công 🐎🐎🐎",âm thanh gốc - Highlands Coffee,,https://www.tiktok.com/@highlandscoffeevietnam/video/7611902311601818901,apify,2026-05-12 10:19:56.590646
103,7621914364710374677,highlands,highlandscoffeevietnam,48100,219,35,50,21,15.0,2026-03-27 19:40:41,"🍵 MATCHAĐI - CHẠM VỊ XUÂN NHẬT BẢN 🇯🇵 

🌱​ MatchaĐI - Được tuyển chọn từ những lá trà vụ xuân từ Nhật Bản mang đến hương vị chuẩn gu, đậm vị: ​
🌱 MatchaĐI Latte: Đậm đà, thơm ngậy – ""chân ái"" cho ngày cần sự ngọt ngào. ​
🥥 MatchaĐI Dừa Mây: Thanh mát, sảng khoái – ""siêu phẩm"" giải nhiệt cực đỉnh. ​

✨ Trải nghiệm trọn vẹn tinh túy Nhật Bản ngay tại Highlands!!​

 #HighlandsCoffee #MatchaĐI",Creeping death,"{'name': 'highlandscoffee'},{'name': 'matchađi'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7621914364710374677,apify,2026-05-12 10:19:56.590646
113,7578069196668407061,highlands,highlandscoffeevietnam,12900000,1873,96,279,173,5.0,2025-11-30 20:00:00,"🎅 Bạn đã thử món bánh “hot” nhất mùa đông này - Choco Lava Cake chưa?
🍰 Bên ngoài mềm mịn, bên trong là sốt Choco Lava tan chảy chuẩn vibe mùa đông!

Noel này, các bé ngoan ghé Highlands để được ăn LA…VA nhaaa

#NoelHighlands #DzuiQuaTa #ChocoLavaCake",original sound - Highlands Coffee,"NoelHighlands,DzuiQuaTa,ChocoLavaCake",https://www.tiktok.com/@highlandscoffeevietnam/video/7578069196668407061,apify,2026-05-12 10:19:56.590646
112,7581831710694952210,highlands,highlandscoffeevietnam,3600000,590,28,38,75,14.0,2025-12-09 20:00:00,"😉 Tìm dấu hiệu SanTA để nhận quà dễ lắm đa, Highlands chỉ cho! Chỉ 3 bước đơn giản, nhận ngay E-Voucher siêu hấp dẫn khi tham gia săn Mr. SanTA tại 50 cửa hàng ở TPHCM.
🏆 Nghía liền chiếc clip hướng dẫn cách tham gia bên dưới nhaaa

#HighlandsCoffee #NoelHighlands #SanTagsHunting #DzuiQuaTa",original sound - Highlands Coffee,"HighlandsCoffee,NoelHighlands,SanTagsHunting,DzuiQuaTa",https://www.tiktok.com/@highlandscoffeevietnam/video/7581831710694952210,apify,2026-05-12 10:19:56.590646
118,7560553631070702868,highlands,highlandscoffeevietnam,7483,35,14,6,0,0.0,2025-10-13 11:09:41,"🔥TĂNG 2PM TỚI RỒI, LẬP HỘI ĐI THÔI! 👫

💥Mời đoàn mình đi “PhinĐI Tăng 2pm” trưa nay cùng Highlands! Đi càng đông, deal càng hời, kịch trần bay phấp phới nha.

⚡Đặc biệt hơn, PhinĐI Tăng 2pm hôm nay còn có: Tổng tài Võ Tấn Phát, Bảo bối Bùi Hữu Đằng và Chị đại Cano nhập hội! Đảm bảo tiệc bao xôm, bao vui, bao hời đang chờ cả nhà trong buổi livestream.

⏰ Đặt lịch 11.30 AM hôm nay, đón chờ livestream PhinĐI Tăng 2pm tại bình luận.

Cùng hội bạn quẩy hết mình và săn ưu đãi PhinĐI Tăng 2pm hết hồn!

#Highlands #PhinDI #PhinDITang2pm See less",original sound - Highlands Coffee,"{'name': 'highlands'},{'name': 'phindi'},{'name': 'phinditang2pm'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7560553631070702868,apify,2026-05-12 10:19:56.590646
123,7553919595363437831,highlands,highlandscoffeevietnam,6779,33,6,9,3,66.0,2025-09-25 14:06:07,"Highlands x5 sức mạnh cho ""khối người lớn"" đi chơi Trung Thu nè! Săn ngay BST “Giòn Giã Chuyện Trăng” cực chất, đi đu đưa mùa trăng là vui hết nấc luôn nha 😍

#HighlandsCoffee #GionGiaChuyenTrang",original sound - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'giongiachuyentrang'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7553919595363437831,apify,2026-05-12 10:19:56.590646
121,7556205088226757895,highlands,highlandscoffeevietnam,9947,74,5,17,4,49.0,2025-10-01 17:55:00,"Đi cà phê mà ngỡ như lạc vào “phố lồng đèn” thu nhỏ không á! Ghé ngay Highlands để ăn bánh, uống trà, check in cùng hội bạn thôi nè 😍

👉 Nhanh tay kẻo lỡ deal Mua 1 Tặng 1 siêu hot từ 01 – 07.10.2025 đó nha!

#Highlands #GionGiaChuyenTrang",nhạc nền - Highlands Coffee,"{'name': 'highlands'},{'name': 'giongiachuyentrang'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7556205088226757895,apify,2026-05-12 10:19:56.590646
120,7559114656598510864,highlands,highlandscoffeevietnam,8900000,2544,54,601,224,6.0,2025-10-09 14:05:37,"CHUYẾN PHIÊU LƯU VỊ GIÁC VỀ MIỀN TÂY BẮC MỘNG MƠ
Cùng Highlands khởi hành chuyến đi về miền Tây Bắc, chạm tay vào những trái mận căng mọng, thưởng thức trọn tinh hoa ngay trong hai tân binh mới toanh.
😍 Một bộ đôi Trà/Freeze “Mộng Mơ Tây Bắc” thú vị, phù hợp để bắt đầu những câu chuyện giòn giã, để mỗi buổi hẹn hò trở nên thật trọn vẹn và hào hứng.
👉 Ghé Highlands ngay để thưởng thức “mùa mận” trong từng ly, hoặc đặt ship để tận hưởng hương vị chỉ có trong mùa này!
#HighlandsCoffee #TraMan #FreezeMan",original sound - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'traman'},{'name': 'freezeman'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7559114656598510864,apify,2026-05-12 10:19:56.590646
119,7560548952706223381,highlands,highlandscoffeevietnam,8102,44,4,14,2,8.0,2025-10-13 10:51:28,"🔥 READY CHƯA ĐOÀN MÌNH ƠI? PHINĐI TĂNG 2PM CÀNG ĐÔNG DEAL CÀNG HỜI NHAAA!

Thời gian: 11:30AM, ngày 13/10/2025  
Nhập hội TĂNG 2 tại: https://bit.ly/4og0LUc 

Trưa nay, hẹn cả hội mình đi quẩy tung PHINĐI TĂNG 2PM cùng dàn khách mời “chấn động tam giới”:
 
✨ Tổng tài “đẹp try” Võ Tấn Phát
✨ Bảo bối “hay mắc cỡ"" Bùi Hữu Đằng
✨ Chị đại “ố dề” Cano
Dàn LINEUP cỡ này đủ để cả nhà rần rần dự tiệc chưa tarrrr 😎

PhinĐI Tăng 2pm nhà Highlands  – Càng đông, ưu đãi càng đậm! 📲 Online thì xem livestream, offline thì kéo hội ra Highlands đi tiệc liền nha!

#Highlands #PHINDI #PHINDITANG2PM ",original sound - Highlands Coffee,"{'name': 'highlands'},{'name': 'phindi'},{'name': 'phinditang2pm'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7560548952706223381,apify,2026-05-12 10:19:56.590646
117,7561088839972818197,highlands,highlandscoffeevietnam,12100000,4472,52,432,281,15.0,2025-10-14 21:46:25,"Dành cho hệ hay ĐI,
Nhưng mà là PHINĐI TĂNG 2PM 🔥😎

Cùng Highlands rủ bạn lên kèo PhinĐI Tăng 2pm! Làm ly PHINĐI thêm tỉnh táo, thêm năng lượng chiến tiếp ca chiều 😉

Càng đông ""deal"" càng hời! Lên kèo ngay 🔥

​​#Highlands #PhinDI #PhinDITang2pm",original sound - Highlands Coffee,"{'name': 'highlands'},{'name': 'phindi'},{'name': 'phinditang2pm'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7561088839972818197,apify,2026-05-12 10:19:56.590646
116,7563204880370814228,highlands,highlandscoffeevietnam,16200000,4472,69,610,387,65.0,2025-10-20 14:37:51,"🔥 KÈO TĂNG 2PM ĐÔNG NHẤT HỆ MẶT TRỜI 🔥
Tuần qua, hệ tư tưởng PhinĐI Tăng 2pm đã bùng nổ và phủ sóng với độ nhập hội hết mình của cả đoàn mình!
💥Đúng 2pm mỗi ngày, khắp các “điểm cầu” Highlands tại HCM đều tưng bừng mở tiệc PhinĐI Tăng 2pm, biến 2 giờ chiều không chỉ là cú “boost” năng lượng tăng 2 cùng PhinĐI, mà còn là cuộc vui bung nóc của các hội bạn thân thiết.
👉Đến nay, PhinĐI Tăng 2pm vẫn chưa có dấu hiệu hạ nhiệt! Cùng chờ đón quyết định mở deal 50% của Highlands trên toàn quốc! 😎
💌 Tay đây tay đâu, săn deal ngay nào! 👉 https://tinyurl.com/4wku9224
​​#Highlands #PhinDITang2pm #PhinDI",original sound - Highlands Coffee,"{'name': 'highlands'},{'name': 'phinditang2pm'},{'name': 'phindi'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7563204880370814228,apify,2026-05-12 10:19:56.590646
115,7563897803102063892,highlands,highlandscoffeevietnam,5500000,1355,51,167,167,19.0,2025-10-22 11:26:40,"HIGHLANDS CHƠI LỚN
KHAO CẢ NƯỚC 50%! ☕🔥
Sau khi “náo loạn” Sài Gòn, giờ đến lượt toàn quốc PhinĐI Tăng 2PM với ưu đãi 50% cho mọi món PhinĐI, kéo dài đến 31.10!
2PM mệt mỏi? Làm ly PhinĐI chuẩn gu, “tăng 2” tỉnh táo bùng vibe liền! ❤️
#Highlands #PhinDI #PhinDITang2PM",i want it i got it,"{'name': 'highlands'},{'name': 'phindi'},{'name': 'phinditang2pm'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7563897803102063892,apify,2026-05-12 10:19:56.590646
135,7542477468268088593,highlands,highlandscoffeevietnam,26500,83,8,48,6,37.0,2025-08-25 18:05:12,"Cận cảnh hộp bánh Trung thu Highlands với logo mạ vàng cùng những hương vị bánh đậm đà. Bạn chọn một hộp để tặng người thân, bạn bè, đối tác cho buổi đoàn viên giòn giã chuyện Trăng nhé?
#HighlandsCoffee  #GionGiaChuyenTrang #BanhTrungThuHighlands",Vibes,"{'name': 'highlandscoffee'},{'name': 'giongiachuyentrang'},{'name': 'banhtrungthuhighlands'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7542477468268088593,apify,2026-05-12 10:19:56.590646
130,7543878410368453889,highlands,highlandscoffeevietnam,9902,93,14,28,5,43.0,2025-08-29 12:41:19,"❤️ Chúng Mình đã sở hữu ly Sắc Việt chưa? Ghé Highlands ngay nhé!

 #HighlandsCoffee #LySacViet #TuhaotinhhoabansacVietvuonxa #VocêNasceuParaMudar ",Vibes,"{'name': 'highlandscoffee'},{'name': 'lysacviet'},{'name': 'tuhaotinhhoabansacvietvuonxa'},{'name': 'vocênasceuparamudar'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7543878410368453889,apify,2026-05-12 10:19:56.590646
129,7546573428912885009,highlands,highlandscoffeevietnam,14100,35,3,7,2,36.0,2025-09-05 18:59:36,"Bạn đã sở hữu ly sứ Golden Memories chưa? 
#HighlandsCoffee #GoldenMemories ",Vibes,"{'name': 'highlandscoffee'},{'name': 'goldenmemories'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7546573428912885009,apify,2026-05-12 10:19:56.590646
127,7549534987717004562,highlands,highlandscoffeevietnam,11200000,7491,90,524,445,61.0,2025-09-13 18:31:35,"😍 Cuốn Hút Thật!! Nước gì vừa gặp đã thấy cuốn, chỉ muốn “hút” một hơi để chill trong vị chua ngọt mát lành 

👉  Đó chính là Trà Mận vừa lên sóng hot hòn họt - Trà ô long gặp mận núi rừng, một combo cuốn tới giọt cuối cùng luôn đó! 

Chúng mình cứ thế thôi, mùa thu mát mát nhâm nhi ly Trà Mận, tám chuyện rôm rả thì auto x2 thư giãn nè hẹ hẹ 😎
#HighlandsCoffee #TraMan",nhạc nền - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'traman'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7549534987717004562,apify,2026-05-12 10:19:56.590646
126,7549899819565763847,highlands,highlandscoffeevietnam,16000000,12400,122,919,642,47.0,2025-09-14 18:07:18,"🥮 4 “beat” Trung Thu Highlands lên sóng, vị nào cũng đỉnh. Order liền để ""bắt beat"", khơi chuyện giòn giã với hội bét-fen!
#HighlandsCoffee #Banhtrungthu #GionGiaChuyenTrang",nhạc nền - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'banhtrungthu'},{'name': 'giongiachuyentrang'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7549899819565763847,apify,2026-05-12 10:19:56.590646
125,7550653158763253010,highlands,highlandscoffeevietnam,7100000,2688,68,370,175,34.0,2025-09-16 18:50:38,"Mở màn Trung Thu đúng điệu với bộ đôi Giòn giã chuyện trăng: Trà Sen Vàng x Bánh Trung Thu Highlands. Trà bánh đủ “chiều” mọi vị giác
👉 Mix Trà Sen Vàng với vị bánh nào đây? Comment cho Chúng mình hóng với nhaaa!
#HighlandsCoffee #Banhtrungthu #GionGiaChuyenTrang",nhạc nền - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'banhtrungthu'},{'name': 'giongiachuyentrang'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7550653158763253010,apify,2026-05-12 10:19:56.590646
124,7552124394441624839,highlands,highlandscoffeevietnam,7700000,3007,35,246,212,56.0,2025-09-20 17:59:46,"❤️ Có những cặp đôi sinh ra là để dành cho nhau, như Bánh Trung Thu Highlands x Trà Mận Tây Bắc, “đét-ti-ni” hợp vị khó rời cho chuyện trăng thêm giòn giã!

👉 Bạn sẽ nâng trà cùng vị bánh nào? Comment cho Chúng mình biết với nè! 😍

#HighlandsCoffee #GionGiaChuyenTrang #BanhTrungThuHighlands #TraMan",nhạc nền - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'giongiachuyentrang'},{'name': 'banhtrungthuhighlands'},{'name': 'traman'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7552124394441624839,apify,2026-05-12 10:19:56.590646
134,7542482055263767815,highlands,highlandscoffeevietnam,5000000,1943,38,232,94,34.0,2025-08-25 19:00:00,"“Một lần ở Highlands” là nhiều “ngày đầu tiên đi làm” 👉👈 Làm embe của các khách iu á 😘

#MotLanOHighlands  #25namHighlands #HighlandsCoffee",original sound - Highlands Coffee,"MotLanOHighlands,25namHighlands,HighlandsCoffee",https://www.tiktok.com/@highlandscoffeevietnam/video/7542482055263767815,apify,2026-05-12 10:19:56.590646
133,7542483505184361735,highlands,highlandscoffeevietnam,6000000,4845,88,503,221,61.0,2025-08-26 19:00:00,"Nhiều người ngoài kia khen nhân viên Highlands lắm.
Kệ mình nhắm mắt tới thử coi sao 🤣

#MotLanOHighlands  #25namHighlands #HighlandsCoffee",original sound - Highlands Coffee,"MotLanOHighlands,25namHighlands,HighlandsCoffee",https://www.tiktok.com/@highlandscoffeevietnam/video/7542483505184361735,apify,2026-05-12 10:19:56.590646
132,7543106515121589512,highlands,highlandscoffeevietnam,6500000,15300,332,999,425,37.0,2025-08-27 19:00:00,"+1 nạn nhân của Highlands
#MotLanOHighlands #HighlandsCoffee",original sound - Highlands Coffee,"MotLanOHighlands,HighlandsCoffee",https://www.tiktok.com/@highlandscoffeevietnam/video/7543106515121589512,apify,2026-05-12 10:19:56.590646
131,7543107211372055826,highlands,highlandscoffeevietnam,7332,57,0,10,7,38.0,2025-08-28 19:00:00,"Một lần tin lời mấy đứa bạn hẹn và cái kết
#MotLanOHighlands #HighlandsCoffee",original sound - Highlands Coffee,"MotLanOHighlands,HighlandsCoffee",https://www.tiktok.com/@highlandscoffeevietnam/video/7543107211372055826,apify,2026-05-12 10:19:56.590646
149,7523137172292062472,highlands,highlandscoffeevietnam,29500000,14100,252,2150,860,39.0,2025-07-04 15:14:34,"+1 bí kíp giữ chuỗi Highlands cho hội mê ""tà tưa"": Trà sữa Mochi Đài Loan cùng topping ê hề sẽ khiến bạn bất ngờ đấy!
#HighlandsCoffee #TraSuaHighlands #TraSuaMochiDaiLoan #TraSuaMochiTraXanh #TraSuaMochiHojicha",nhạc nền - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'trasuahighlands'},{'name': 'trasuamochidailoan'},{'name': 'trasuamochitraxanh'},{'name': 'trasuamochihojicha'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7523137172292062472,apify,2026-05-12 10:19:56.590646
148,7523598300239449352,highlands,highlandscoffeevietnam,10400,48,9,7,3,12.0,2025-07-05 21:03:59,"🌟 Isaac là người đầu tiên sở hữu chiếc cốc sứ Golden Memories phiên bản giới hạn từ Highlands!
✨ Anh ấy đã “fall in love” ngay từ cái nhìn đầu tiên và vô cùng trân quý hai chiếc cốc đặc biệt này. Còn bạn thì sao? 💫
#HighlandsCoffee #GoldenMemories",original sound - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'goldenmemories'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7523598300239449352,apify,2026-05-12 10:19:56.590646
147,7523863837011938568,highlands,highlandscoffeevietnam,10800,129,8,11,5,54.0,2025-07-06 14:14:25,"Highlands Drive-Thru 249 Hoàng Văn Thụ, Tân Bình đã chính thức khai trương. Bạn đã ghé trải nghiệm chưa? #highlandscoffee ",original sound - Highlands Coffee,{'name': 'highlandscoffee'},https://www.tiktok.com/@highlandscoffeevietnam/video/7523863837011938568,apify,2026-05-12 10:19:56.590646
146,7524620496994979080,highlands,highlandscoffeevietnam,13100,77,10,41,13,32.0,2025-07-08 15:10:41,"Drive-thru đi mua cà hê, mấy ní đã bao giờ chưa? Chi nhánh Hoàng Văn Thụ còn có các góc check-in sống ảo nịnh mắt lắm nhe, kéo team tới làm ngay vài pose nào!

#HighlandsCoffee",nhạc nền - Highlands Coffee,{'name': 'highlandscoffee'},https://www.tiktok.com/@highlandscoffeevietnam/video/7524620496994979080,apify,2026-05-12 10:19:56.590646
145,7525371422160588039,highlands,highlandscoffeevietnam,18700,103,21,97,34,39.0,2025-07-10 15:44:37,"Ốii zồi ôii, góc sống ảo “cháy máy” như này mà chưa check in là hơi phí đó nghen!! Ghé ngay Highlands Drive Thru Hoàng Văn Thụ chụp liền bộ hình xịn xò thôi Chúng Mình ơi!

#HighlandsCoffee #HighlandsDriveThru",nhạc nền - Highlands Coffee,"{'name': 'highlandscoffee'},{'name': 'highlandsdrivethru'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7525371422160588039,apify,2026-05-12 10:19:56.590646
144,7526926784965790983,highlands,highlandscoffeevietnam,19100,133,7,28,22,13.0,2025-07-14 20:20:11,"🥥 Chill cả ngày hè mịn mát cùng Highlands Dừa, bạn thử chưa?
#HighlandsCoffee #DuaMinDuaMat #PhinDIXoaiDua #PhinKemDua #CaPheFreezeDua ",Relaxed Bossa Nova,"{'name': 'highlandscoffee'},{'name': 'duaminduamat'},{'name': 'phindixoaidua'},{'name': 'phinkemdua'},{'name': 'caphefreezedua'}",https://www.tiktok.com/@highlandscoffeevietnam/video/7526926784965790983,apify,2026-05-12 10:19:56.590646
